,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
74808,220.0,2007,meriva,bus,manual,101,125000,diesel,opel,0.0,4276
6805,510.0,2001,3er,coupé,manual,170,150000,gasoline,bmw,1.0,4550
402,950.0,2007,clk,convertible,auto,184,150000,gasoline,mercedes_benz,0.0,13377
30954,,96,4_reihe,limousine,,0,150000,gasoline,peugeot,0.0,910
85911,290.0,2005,golf,small car,manual,90,150000,diesel,volkswagen,1.0,3185
11045,220.0,2006,3_reihe,limousine,manual,105,150000,gasoline,mazda,0.0,4368
46881,,2,focus,small car,manual,100,150000,gasoline,ford,0.0,1456
34336,410.0,2005,3er,limousine,auto,163,150000,diesel,bmw,0.0,9100
87054,,14,911,convertible,auto,400,20000,gasoline,porsche,0.0,100009
81937,1200.0,2012,beetle,limousine,manual,105,50000,gasoline,volkswagen,0.0,13832
89856,80.0,2000,corsa,small car,,60,90000,gasoline,opel,0.0,1365
47762,230.0,2005,5_reihe,bus,manual,0,150000,gasoline,mazda,0.0,4080
12832,1350.0,2010,x_reihe,,,306,100000,gasoline,bmw,,30485
79423,170.0,2004,3er,station wagon,auto,143,150000,gasoline,bmw,0.0,3185
78743,170.0,1998,a4,station wagon,auto,150,150000,diesel,audi,1.0,773
89296,80.0,2003,lupo,small car,manual,50,150000,gasoline,volkswagen,1.0,682
51243,770.0,2008,a6,station wagon,manual,140,150000,diesel,audi,0.0,12285
69931,540.0,2006,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,5187
45251,1170.0,2012,corsa,small car,manual,87,60000,gasoline,opel,1.0,6188
26609,390.0,2006,3er,limousine,manual,163,150000,diesel,bmw,,6643
35564,120.0,1996,,limousine,auto,193,150000,gasoline,bmw,0.0,2047
34114,250.0,2002,2_reihe,convertible,manual,109,150000,gasoline,peugeot,0.0,2866
86917,390.0,2007,andere,station wagon,manual,101,150000,diesel,citroen,0.0,6916
30533,560.0,2008,c_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,,9054
58942,310.0,2008,caddy,bus,manual,105,100000,diesel,volkswagen,,8372
85180,140.0,2001,clio,small car,manual,75,100000,gasoline,renault,0.0,1729
77878,450.0,2014,qashqai,,manual,115,30000,gasoline,nissan,,13195
89948,1100.0,2014,caddy,station wagon,auto,102,20000,diesel,volkswagen,0.0,23660
13419,,16,fiesta,,manual,75,100000,gasoline,ford,0.0,3321
5798,370.0,2003,rav,,manual,150,125000,gasoline,toyota,0.0,5278
40689,190.0,2006,corsa,small car,manual,60,125000,gasoline,opel,0.0,2729
55876,,2016,polo,,manual,101,150000,diesel,volkswagen,0.0,3822
39649,500.0,2009,m_klasse,,auto,224,125000,diesel,mercedes_benz,0.0,11830
14631,1330.0,2009,m_klasse,,auto,224,150000,diesel,mercedes_benz,0.0,15788
94821,620.0,2004,transporter,bus,manual,105,150000,diesel,volkswagen,0.0,13194
5903,350.0,2010,twingo,small car,manual,75,50000,gasoline,renault,0.0,4823
20635,430.0,2005,tucson,,manual,141,125000,liquefied petroleum gas,hyundai,0.0,4095
89189,160.0,2000,golf,limousine,manual,75,60000,gasoline,volkswagen,1.0,1820
60855,140.0,2000,c_klasse,limousine,,0,150000,diesel,mercedes_benz,,2639
2677,170.0,2000,mx_reihe,convertible,manual,110,150000,gasoline,mazda,0.0,2274
28426,,1996,andere,small car,manual,44,30000,gasoline,subaru,1.0,455
1515,,3,2_reihe,station wagon,manual,110,150000,gasoline,peugeot,1.0,1592
9390,30.0,1997,polo,small car,manual,60,150000,gasoline,volkswagen,,909
13183,120.0,2000,c_klasse,limousine,manual,0,150000,diesel,mercedes_benz,0.0,2002
18493,310.0,2008,1er,limousine,,150,150000,diesel,bmw,0.0,4550
21490,50.0,1993,golf,limousine,auto,90,150000,gasoline,volkswagen,,1092
98592,710.0,2013,passat,station wagon,manual,150,150000,compressed natural gas,volkswagen,0.0,13195
47491,40.0,2000,3er,,manual,102,150000,gasoline,bmw,0.0,864
42342,210.0,2009,fortwo,small car,auto,84,60000,gasoline,smart,0.0,4459
34610,,7,a3,limousine,manual,200,150000,gasoline,audi,0.0,10465
47633,70.0,1997,golf,convertible,manual,75,150000,gasoline,volkswagen,,1137
32335,,1998,lupo,small car,manual,50,125000,gasoline,volkswagen,1.0,455
79627,120.0,2007,astra,convertible,manual,150,150000,diesel,opel,0.0,2912
47623,530.0,2012,a4,station wagon,auto,143,150000,diesel,audi,0.0,12148
15875,640.0,2007,1er,limousine,manual,116,150000,gasoline,bmw,0.0,4732
79860,300.0,2003,passat,station wagon,manual,131,150000,,volkswagen,,3640
9820,130.0,2002,focus,station wagon,manual,116,150000,gasoline,ford,,1537
62281,1970.0,2015,andere,coupé,manual,184,5000,gasoline,bmw,0.0,35399
71509,60.0,2002,sharan,bus,manual,115,150000,diesel,volkswagen,0.0,2366
51824,,2016,primera,,manual,117,150000,,nissan,,1774
44030,80.0,2003,,small car,manual,0,150000,,volkswagen,0.0,1456
90886,60.0,1991,andere,small car,manual,75,150000,gasoline,nissan,0.0,591
44873,190.0,2000,c_klasse,limousine,manual,163,150000,gasoline,mercedes_benz,0.0,2730
14651,430.0,2008,antara,,manual,140,60000,gasoline,opel,0.0,9372
45512,380.0,2009,caddy,station wagon,manual,102,60000,gasoline,volkswagen,0.0,8180
92143,90.0,1998,golf,convertible,manual,101,150000,gasoline,volkswagen,0.0,909
8871,600.0,2006,a6,limousine,auto,0,150000,diesel,audi,,7098
54440,120.0,1999,5er,station wagon,manual,170,150000,gasoline,bmw,1.0,818
11374,1540.0,2015,a1,small car,auto,90,10000,diesel,audi,0.0,17280
60659,70.0,1997,escort,limousine,manual,116,90000,gasoline,ford,0.0,627
26079,180.0,1996,andere,limousine,auto,211,150000,gasoline,jaguar,0.0,3731
66278,150.0,1997,a6,limousine,manual,150,150000,diesel,audi,0.0,1638
1413,100.0,1996,andere,,manual,114,150000,diesel,opel,0.0,1820
38573,510.0,2010,5_reihe,station wagon,manual,156,70000,gasoline,peugeot,0.0,13286
28490,230.0,2003,micra,small car,manual,65,125000,diesel,nissan,0.0,2547
61696,660.0,2005,3er,limousine,auto,218,150000,gasoline,bmw,0.0,10738
45525,,4,golf,limousine,auto,150,100000,gasoline,volkswagen,0.0,6370
12103,740.0,2005,,limousine,auto,258,150000,gasoline,bmw,0.0,10920
35190,500.0,2009,c_reihe,coupé,manual,109,150000,diesel,volvo,0.0,6370
56508,120.0,2004,almera,limousine,manual,98,150000,gasoline,nissan,0.0,1774
65391,210.0,2006,6_reihe,station wagon,auto,147,150000,gasoline,mazda,0.0,5232
52532,700.0,2009,c_klasse,station wagon,manual,156,150000,gasoline,mercedes_benz,0.0,10000
82904,660.0,2008,3er,coupé,auto,231,150000,diesel,bmw,,15469
27433,290.0,2007,fabia,small car,manual,80,100000,diesel,skoda,0.0,5077
51034,80.0,1999,lupo,small car,manual,44,150000,gasoline,volkswagen,0.0,637
5926,,5,panda,small car,manual,60,125000,gasoline,fiat,0.0,1456
5948,250.0,2003,polo,small car,manual,75,150000,diesel,volkswagen,0.0,3003
35936,2390.0,2011,transporter,bus,manual,140,150000,diesel,volkswagen,0.0,28665
97865,140.0,2002,almera,limousine,manual,90,100000,gasoline,nissan,0.0,2183
78388,,87,e_klasse,limousine,auto,132,150000,gasoline,mercedes_benz,0.0,1638
82811,,8,x_reihe,,auto,235,150000,diesel,bmw,,14560
31670,760.0,2011,passat,station wagon,manual,143,150000,diesel,volkswagen,0.0,8189
73357,310.0,2008,a_klasse,limousine,manual,0,90000,gasoline,mercedes_benz,,8190
40601,80.0,2001,3er,limousine,manual,105,150000,gasoline,bmw,0.0,2093
36012,100.0,2001,c_klasse,limousine,manual,129,150000,gasoline,mercedes_benz,0.0,2729
99671,400.0,2010,captiva,,manual,150,90000,diesel,chevrolet,0.0,10010
13000,850.0,2013,golf,limousine,manual,86,40000,gasoline,volkswagen,0.0,13923
31771,140.0,2004,santa,,manual,125,150000,diesel,hyundai,0.0,3320
80104,110.0,1998,clk,coupé,auto,136,150000,gasoline,mercedes_benz,0.0,2184
10079,30.0,1997,corsa,small car,manual,54,150000,,opel,0.0,545
70201,760.0,2007,golf,station wagon,manual,105,150000,diesel,volkswagen,1.0,4549
69961,260.0,1998,golf,small car,auto,101,150000,gasoline,volkswagen,0.0,1729
48653,400.0,2000,a3,limousine,manual,265,150000,gasoline,audi,0.0,8088
67036,50.0,2003,ka,small car,manual,68,100000,gasoline,ford,,1319
26037,100.0,2006,berlingo,bus,manual,69,150000,diesel,citroen,0.0,1274
94843,620.0,2008,a4,station wagon,manual,170,90000,diesel,audi,0.0,14105
3886,320.0,2006,zafira,bus,,155,150000,,opel,1.0,2912
10771,,2016,,,manual,116,40000,gasoline,renault,,2729
87741,390.0,2012,fiesta,small car,manual,135,70000,,ford,0.0,9099
14876,120.0,2002,clio,small car,manual,58,150000,gasoline,renault,0.0,1183
49276,130.0,2000,yaris,small car,manual,86,150000,gasoline,toyota,0.0,2366
66188,660.0,2011,a3,station wagon,manual,105,100000,gasoline,audi,0.0,9964
5466,340.0,2009,fortwo,small car,auto,71,40000,gasoline,smart,0.0,4550
995,40.0,1999,,station wagon,manual,0,150000,gasoline,peugeot,0.0,546
16394,650.0,2006,accord,limousine,auto,190,125000,gasoline,honda,0.0,8645
13658,490.0,2015,c1,small car,manual,69,5000,gasoline,citroen,0.0,7052
6208,170.0,2001,galaxy,bus,manual,143,150000,gasoline,ford,0.0,3185
2011,,10,c5,station wagon,manual,140,150000,diesel,citroen,0.0,8180
70764,,2001,mondeo,station wagon,manual,116,150000,diesel,ford,0.0,455
20952,70.0,2001,fiesta,small car,manual,69,150000,gasoline,ford,,864
31222,20.0,2016,golf,,manual,75,150000,gasoline,volkswagen,1.0,819
12147,400.0,1995,andere,,,0,150000,,mercedes_benz,,4504
57435,90.0,2002,ka,small car,manual,60,90000,gasoline,ford,0.0,808
84570,480.0,2007,a4,limousine,manual,102,150000,gasoline,audi,0.0,6916
72722,170.0,2007,bravo,limousine,manual,150,150000,diesel,fiat,0.0,3412
71363,,2,galaxy,bus,manual,116,150000,diesel,ford,1.0,682
83129,250.0,2000,andere,,auto,204,150000,liquefied petroleum gas,ford,1.0,2720
24278,100.0,1997,vectra,station wagon,manual,116,150000,gasoline,opel,0.0,773
51457,90.0,1998,polo,station wagon,manual,75,150000,gasoline,volkswagen,0.0,809
58406,2100.0,2009,transporter,bus,manual,130,150000,diesel,volkswagen,,23659
82986,,5,c_klasse,station wagon,manual,224,150000,diesel,mercedes_benz,0.0,9009
59826,380.0,2008,fortwo,coupé,auto,71,40000,gasoline,smart,0.0,4549
69055,110.0,1995,polo,small car,manual,33,150000,,volkswagen,,864
99012,270.0,2012,fortwo,convertible,auto,71,30000,gasoline,smart,0.0,7371
51722,340.0,2006,3er,station wagon,manual,163,150000,diesel,bmw,0.0,4732
43871,160.0,2004,147,limousine,manual,105,150000,gasoline,alfa_romeo,,1911
58472,360.0,2005,sportage,,auto,113,150000,diesel,kia,0.0,4550
52053,190.0,2008,twingo,small car,manual,101,80000,gasoline,renault,0.0,3539
38567,120.0,1999,golf,station wagon,manual,90,150000,diesel,volkswagen,0.0,1819
46909,750.0,2009,golf,limousine,manual,102,90000,gasoline,volkswagen,0.0,7598
89103,1430.0,2009,golf,limousine,manual,110,125000,diesel,volkswagen,1.0,8827
97023,240.0,1998,3er,limousine,manual,120,150000,gasoline,bmw,0.0,2730
22907,1230.0,1966,andere,coupé,manual,63,5000,gasoline,volvo,0.0,7077
68978,510.0,2012,rio,small car,manual,86,100000,gasoline,kia,0.0,6825
7999,,96,polo,limousine,manual,75,150000,gasoline,volkswagen,0.0,500
86500,60.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,1183
83125,130.0,2002,corsa,small car,manual,75,150000,gasoline,opel,0.0,1729
94412,30.0,2016,santa,,manual,147,150000,liquefied petroleum gas,hyundai,1.0,1001
25042,140.0,2006,3_reihe,limousine,manual,110,5000,,mazda,0.0,3230
73282,,99,andere,bus,manual,109,150000,diesel,citroen,0.0,2093
34884,440.0,2006,b_klasse,bus,auto,109,100000,diesel,mercedes_benz,0.0,8144
37162,460.0,2008,,coupé,manual,160,50000,gasoline,sonstige_autos,0.0,11602
28463,160.0,1985,polo,limousine,manual,55,150000,gasoline,volkswagen,0.0,1719
91780,470.0,2004,touareg,,auto,313,150000,diesel,volkswagen,0.0,5915
81098,110.0,2002,a4,small car,,0,150000,diesel,audi,,1911
77358,100.0,1995,,,manual,0,150000,,fiat,,910
68862,90.0,2000,bora,limousine,manual,101,150000,gasoline,volkswagen,0.0,1274
50163,1030.0,2005,transporter,,manual,104,150000,,volkswagen,,12740
71270,220.0,2004,fiesta,small car,manual,69,50000,gasoline,ford,0.0,2911
32446,270.0,2008,a3,station wagon,auto,105,150000,diesel,audi,0.0,2684
77063,340.0,2004,focus,station wagon,manual,131,150000,gasoline,ford,0.0,2729
76409,50.0,2016,1er,,manual,0,150000,gasoline,bmw,0.0,4732
87692,350.0,2013,fiesta,small car,manual,60,30000,gasoline,ford,0.0,5905
98319,150.0,2002,passat,station wagon,auto,101,150000,diesel,volkswagen,0.0,2730
46014,7450.0,1964,,convertible,manual,148,125000,gasoline,sonstige_autos,0.0,50050
17764,350.0,2005,ptcruiser,,manual,141,60000,,chrysler,0.0,4095
24658,190.0,1982,scirocco,coupé,manual,82,150000,gasoline,volkswagen,,1911
21808,70.0,1998,golf,limousine,manual,75,150000,gasoline,volkswagen,,1046
35613,70.0,1999,golf,small car,manual,116,150000,gasoline,volkswagen,0.0,728
58976,450.0,2005,touran,other,manual,105,150000,diesel,volkswagen,0.0,3822
88398,100.0,2000,golf,limousine,manual,75,90000,gasoline,volkswagen,0.0,1638
53810,,1998,ypsilon,small car,manual,86,90000,gasoline,lancia,0.0,455
11727,80.0,1998,6_reihe,limousine,manual,90,150000,gasoline,mazda,,773
92756,50.0,1998,twingo,small car,manual,0,150000,,renault,0.0,864
25129,940.0,2011,xc_reihe,station wagon,manual,163,150000,diesel,volvo,0.0,16289
98299,70.0,1991,andere,limousine,manual,188,150000,gasoline,toyota,0.0,1011
74458,420.0,2006,cr_reihe,,,0,150000,diesel,honda,0.0,5232
12194,60.0,1999,polo,small car,manual,60,100000,gasoline,volkswagen,0.0,1456
19324,,96,golf,convertible,manual,75,150000,gasoline,volkswagen,0.0,2912
92611,590.0,2010,andere,station wagon,,0,150000,diesel,volkswagen,0.0,7461
63503,70.0,1997,andere,limousine,manual,75,100000,gasoline,volkswagen,0.0,636
76284,380.0,2001,a3,limousine,manual,102,150000,gasoline,audi,0.0,4368
82833,1340.0,2012,e_klasse,limousine,auto,265,150000,diesel,mercedes_benz,0.0,22613
65743,170.0,1999,clk,coupé,auto,160,150000,gasoline,mercedes_benz,1.0,1547
82375,240.0,2005,polo,small car,manual,0,150000,gasoline,volkswagen,,2174
79738,,2016,2_reihe,,auto,0,80000,,peugeot,0.0,1774
40148,820.0,2010,viano,bus,auto,150,150000,diesel,mercedes_benz,0.0,16789
67693,170.0,1999,golf,limousine,manual,150,150000,gasoline,volkswagen,0.0,2366
6755,200.0,2005,andere,bus,manual,109,150000,diesel,citroen,0.0,2265
66550,660.0,2007,e_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,0.0,6370
45322,1030.0,2011,q5,,auto,239,60000,diesel,audi,0.0,13195
59275,,1,a4,limousine,manual,179,150000,diesel,audi,0.0,5915
78016,850.0,2010,1er,convertible,manual,170,60000,gasoline,bmw,0.0,21840
73031,100.0,2000,3er,station wagon,auto,193,150000,gasoline,bmw,1.0,1364
50628,80.0,2000,2_reihe,small car,manual,75,150000,,peugeot,,546
36274,280.0,2004,zafira,station wagon,manual,125,80000,gasoline,opel,0.0,4095
62352,,2016,3er,,manual,115,150000,gasoline,bmw,,1365
60548,570.0,2005,andere,station wagon,manual,344,150000,gasoline,audi,0.0,12649
80631,250.0,2002,5er,limousine,manual,136,150000,diesel,bmw,,4231
18472,130.0,2016,sprinter,,,0,150000,,mercedes_benz,,6233
63842,200.0,2006,aygo,small car,manual,68,90000,gasoline,toyota,0.0,2639
18823,50.0,1999,passat,station wagon,manual,101,150000,gasoline,volkswagen,0.0,1092
40443,120.0,1992,100,limousine,auto,133,150000,gasoline,audi,1.0,546
74956,60.0,2000,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1228
71868,400.0,2008,2_reihe,small car,manual,95,40000,gasoline,peugeot,0.0,5177
6001,130.0,2007,picanto,small car,manual,61,125000,gasoline,kia,0.0,2456
29251,1100.0,2008,x_reihe,,auto,286,150000,diesel,bmw,0.0,19019
35699,,0,corsa,small car,manual,65,150000,,opel,0.0,591
58342,,3,focus,station wagon,manual,115,150000,diesel,ford,,1456
65110,260.0,1998,c_klasse,limousine,manual,125,150000,diesel,mercedes_benz,,2639
41899,300.0,2002,a4,station wagon,manual,131,150000,gasoline,audi,0.0,4231
27105,,0,c_klasse,station wagon,auto,125,150000,diesel,mercedes_benz,,1410
59597,960.0,2005,cayenne,,auto,340,150000,gasoline,porsche,0.0,12740
44093,1850.0,2014,a3,limousine,auto,125,20000,gasoline,audi,0.0,20839
67676,,2016,golf,,,75,150000,,volkswagen,,3003
22338,180.0,2008,yaris,small car,manual,69,60000,gasoline,toyota,0.0,3776
31511,450.0,2004,3er,limousine,manual,116,150000,diesel,bmw,0.0,4095
33661,1910.0,2015,transporter,bus,manual,140,10000,diesel,volkswagen,0.0,48862
57950,,2016,andere,,auto,131,125000,,mazda,0.0,1683
95203,50.0,2016,a_klasse,,auto,0,150000,,mercedes_benz,1.0,864
7616,380.0,2008,5er,station wagon,manual,197,150000,diesel,bmw,0.0,6734
71214,40.0,2004,2_reihe,small car,manual,60,125000,gasoline,peugeot,1.0,1092
31386,1210.0,2012,andere,bus,manual,173,70000,diesel,renault,0.0,17745
50126,70.0,1999,ka,small car,manual,60,90000,gasoline,ford,0.0,1001
14470,120.0,2000,sportage,,manual,128,150000,gasoline,kia,0.0,1820
5358,50.0,1996,ibiza,small car,manual,60,150000,gasoline,seat,0.0,1092
92434,520.0,2001,tt,coupé,manual,179,150000,gasoline,audi,0.0,8918
46467,190.0,2004,c_klasse,station wagon,manual,143,150000,diesel,mercedes_benz,0.0,3412
68905,560.0,2012,s_max,bus,auto,200,60000,diesel,ford,0.0,7735
68945,470.0,1999,,limousine,auto,224,150000,liquefied petroleum gas,mercedes_benz,,5369
26186,200.0,1999,freelander,convertible,manual,0,150000,gasoline,land_rover,,2411
10009,310.0,2008,fiesta,small car,manual,70,100000,gasoline,ford,0.0,3821
19602,90.0,2000,3_reihe,limousine,manual,0,100000,gasoline,mazda,,1365
45348,90.0,2001,corsa,small car,manual,58,125000,gasoline,opel,0.0,1337
80584,310.0,2004,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,3503
20864,1790.0,2014,,small car,manual,150,10000,diesel,audi,0.0,23569
20236,80.0,1999,4_reihe,limousine,manual,110,150000,gasoline,peugeot,,910
10094,170.0,2002,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,3002
66734,70.0,1999,1_reihe,small car,manual,45,150000,gasoline,peugeot,0.0,536
26313,380.0,2003,,,manual,0,150000,liquefied petroleum gas,ford,0.0,3913
96646,,3,3er,limousine,manual,116,150000,diesel,bmw,0.0,3139
21343,360.0,2010,,small car,manual,69,70000,gasoline,citroen,0.0,3776
90286,290.0,2010,astra,limousine,manual,110,150000,diesel,opel,0.0,3185
98984,140.0,2004,andere,convertible,manual,109,150000,gasoline,peugeot,,2275
70597,50.0,1999,megane,bus,manual,107,150000,gasoline,renault,0.0,900
76863,290.0,2008,kuga,,manual,136,150000,diesel,ford,,9737
99198,230.0,1991,andere,coupé,auto,136,150000,gasoline,mercedes_benz,0.0,3094
21612,350.0,2003,3er,limousine,manual,170,150000,gasoline,bmw,0.0,7270
66630,,10,focus,limousine,manual,101,60000,gasoline,ford,0.0,6815
93318,80.0,2000,focus,station wagon,manual,101,150000,gasoline,ford,0.0,728
84030,150.0,1999,beetle,small car,,0,150000,,volkswagen,0.0,1592
29650,250.0,2004,passat,station wagon,manual,101,150000,diesel,volkswagen,0.0,3003
80933,100.0,1994,c_klasse,limousine,auto,95,150000,diesel,mercedes_benz,0.0,1292
82870,,2,a3,limousine,auto,125,150000,gasoline,audi,0.0,3185
83509,800.0,2015,c_max,bus,manual,125,20000,gasoline,ford,,16562
52831,150.0,2005,2_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,1683
22709,740.0,2009,a6,station wagon,manual,170,150000,diesel,audi,0.0,11830
43959,430.0,2010,colt,small car,manual,95,80000,gasoline,mitsubishi,0.0,5005
52819,50.0,2000,twingo,small car,manual,58,90000,gasoline,renault,0.0,1365
23498,270.0,2007,astra,limousine,,105,100000,gasoline,opel,0.0,4540
96264,130.0,2004,golf,small car,,0,150000,diesel,volkswagen,,2366
75733,60.0,2002,clio,small car,manual,0,150000,diesel,renault,0.0,1183
18774,60.0,1995,golf,coupé,manual,0,150000,gasoline,volkswagen,,591
13572,370.0,2002,c_klasse,coupé,auto,163,150000,gasoline,mercedes_benz,1.0,3630
44225,570.0,2007,zafira,bus,auto,150,150000,diesel,opel,0.0,7734
58221,960.0,2007,a4,station wagon,auto,232,150000,diesel,audi,0.0,9919
47708,,2016,andere,,manual,75,150000,gasoline,toyota,0.0,727
91833,220.0,2000,zafira,bus,manual,0,150000,gasoline,opel,0.0,1546
92228,580.0,2010,a4,station wagon,auto,190,150000,diesel,audi,0.0,10910
84848,2020.0,1972,andere,station wagon,manual,90,150000,gasoline,bmw,0.0,8554
39485,60.0,1997,andere,,auto,193,150000,gasoline,chevrolet,,910
99608,,9,kuga,,auto,200,70000,gasoline,ford,0.0,14423
74915,2880.0,2015,tiguan,,manual,160,10000,gasoline,volkswagen,0.0,24560
50826,60.0,1999,andere,coupé,manual,125,150000,gasoline,ford,0.0,1410
72610,400.0,1999,transporter,bus,manual,75,150000,diesel,volkswagen,0.0,4004
30680,430.0,2007,a6,station wagon,auto,179,150000,diesel,audi,0.0,6279
36667,920.0,1976,andere,coupé,,0,150000,,porsche,1.0,4550
72735,1300.0,2011,santa,,auto,197,70000,diesel,hyundai,0.0,18655
57924,,2016,polo,,,60,150000,gasoline,volkswagen,0.0,682
76249,1310.0,2014,q3,limousine,auto,177,40000,diesel,audi,0.0,29939
80150,,2016,espace,,auto,177,150000,diesel,renault,,3184
