,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
9125,100.0,1999,,limousine,manual,105,150000,,volkswagen,0.0,1001
40595,80.0,2003,astra,station wagon,manual,97,150000,compressed natural gas,opel,0.0,1001
50040,70.0,2000,passat,station wagon,manual,116,150000,diesel,volkswagen,1.0,1001
91515,60.0,1999,civic,limousine,manual,75,150000,gasoline,honda,0.0,1001
65550,,2016,meriva,,manual,101,150000,diesel,opel,,1001
65025,50.0,1996,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,1001
91010,90.0,1999,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1001
265,190.0,1979,andere,small car,,68,80000,gasoline,alfa_romeo,1.0,1001
48685,60.0,2002,ka,small car,manual,60,150000,gasoline,ford,0.0,1001
98975,120.0,1998,laguna,station wagon,manual,120,150000,,renault,1.0,1001
86530,90.0,2002,fabia,station wagon,auto,75,150000,gasoline,skoda,1.0,1001
61485,30.0,2016,3_reihe,,manual,88,150000,gasoline,mazda,1.0,1001
46935,110.0,1996,tigra,small car,manual,90,100000,gasoline,opel,1.0,1001
22820,30.0,1998,5er,limousine,manual,150,150000,,bmw,,1001
42205,80.0,2001,laguna,station wagon,manual,120,150000,diesel,renault,0.0,1001
61955,60.0,1998,golf,limousine,manual,75,150000,gasoline,volkswagen,,1001
18440,110.0,2005,zafira,bus,manual,97,150000,,opel,,1001
24470,90.0,2001,twingo,small car,manual,58,125000,gasoline,renault,0.0,1001
75390,50.0,1998,octavia,station wagon,manual,101,150000,gasoline,skoda,0.0,1001
51570,60.0,1998,5er,station wagon,manual,170,150000,gasoline,bmw,0.0,1001
79180,90.0,1995,,limousine,manual,71,150000,gasoline,opel,1.0,1001
57840,100.0,2001,andere,limousine,auto,272,150000,liquefied petroleum gas,volvo,,1001
83150,40.0,2001,andere,small car,manual,60,150000,gasoline,citroen,0.0,1001
95245,100.0,1995,3er,coupé,manual,102,150000,gasoline,bmw,0.0,1001
92795,70.0,1996,a4,limousine,manual,125,150000,gasoline,audi,0.0,1001
18675,50.0,2003,c5,limousine,auto,133,150000,diesel,citroen,,1001
66670,,99,,limousine,auto,155,150000,liquefied petroleum gas,sonstige_autos,0.0,1001
27155,60.0,1999,,limousine,,101,90000,gasoline,opel,,1001
66150,,95,polo,small car,manual,60,125000,gasoline,volkswagen,0.0,1001
84795,70.0,1999,golf,limousine,manual,68,150000,diesel,volkswagen,0.0,1001
78520,90.0,1998,golf,,,0,150000,,volkswagen,,1001
59445,,2016,,,manual,105,150000,,bmw,0.0,1001
87395,,2016,a6,,manual,0,150000,,audi,,1001
65765,50.0,1995,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1001
85490,40.0,2002,andere,small car,manual,58,150000,gasoline,hyundai,0.0,1001
72635,,97,c_klasse,station wagon,manual,136,150000,gasoline,mercedes_benz,0.0,1001
28980,80.0,2002,mondeo,station wagon,manual,136,150000,gasoline,ford,1.0,1001
47590,70.0,1999,,small car,manual,50,125000,gasoline,seat,0.0,1001
15240,,91,transporter,other,manual,70,150000,diesel,volkswagen,1.0,1001
3075,60.0,1998,astra,limousine,manual,75,150000,gasoline,opel,0.0,1001
92885,90.0,2000,ka,small car,manual,60,150000,gasoline,ford,0.0,1001
21630,70.0,1999,astra,station wagon,manual,75,150000,gasoline,opel,0.0,1001
15010,70.0,2002,clio,small car,manual,75,150000,gasoline,renault,0.0,1001
99990,40.0,1997,passat,station wagon,manual,150,150000,gasoline,volkswagen,0.0,1001
95530,60.0,2000,lanos,limousine,manual,75,125000,gasoline,daewoo,0.0,1001
68080,80.0,1998,golf,limousine,manual,110,150000,diesel,volkswagen,0.0,1001
10235,80.0,2002,twingo,small car,manual,58,150000,,renault,0.0,1001
6725,70.0,2004,doblo,bus,manual,101,150000,diesel,fiat,0.0,1001
14725,100.0,2001,vectra,station wagon,manual,101,150000,gasoline,opel,1.0,1001
72980,60.0,1997,passat,station wagon,manual,110,150000,diesel,volkswagen,0.0,1001
22295,160.0,2001,polo,small car,manual,60,150000,gasoline,volkswagen,1.0,1001
24970,,2016,corsa,,manual,65,150000,gasoline,opel,,1001
70810,160.0,2004,focus,small car,manual,101,150000,gasoline,ford,1.0,1001
9635,70.0,1990,andere,limousine,manual,94,150000,diesel,mercedes_benz,0.0,1001
57325,60.0,2002,clio,small car,manual,58,150000,gasoline,renault,0.0,1001
96770,80.0,2002,arosa,small car,manual,50,150000,gasoline,seat,0.0,1011
56550,30.0,2002,twingo,small car,manual,58,125000,gasoline,renault,0.0,1011
26910,70.0,1998,corolla,small car,,0,150000,,toyota,,1011
12715,70.0,1997,sharan,bus,manual,110,150000,diesel,volkswagen,,1011
11180,80.0,2002,3_reihe,station wagon,manual,136,150000,gasoline,peugeot,1.0,1011
89315,60.0,2000,megane,station wagon,manual,75,150000,gasoline,renault,0.0,1011
83945,,2016,e_klasse,,manual,136,150000,gasoline,mercedes_benz,0.0,1028
66660,70.0,1997,galaxy,bus,auto,116,150000,gasoline,ford,,1045
22365,80.0,2007,ka,small car,manual,65,80000,gasoline,ford,0.0,1045
46485,70.0,1992,golf,small car,manual,60,150000,gasoline,volkswagen,0.0,1046
155,,97,a4,limousine,manual,150,150000,gasoline,audi,0.0,1046
70885,60.0,1998,carisma,limousine,manual,120,150000,gasoline,mitsubishi,0.0,1046
31055,,96,golf,small car,manual,115,150000,,volkswagen,,1046
74260,60.0,1999,twingo,small car,manual,0,150000,gasoline,renault,0.0,1046
93430,80.0,2005,andere,,manual,0,150000,gasoline,mazda,0.0,1046
48175,40.0,2004,twingo,small car,manual,58,125000,gasoline,renault,,1046
17245,80.0,1999,6_reihe,coupé,manual,74,150000,gasoline,mazda,0.0,1046
10400,,0,focus,station wagon,manual,115,150000,,ford,0.0,1046
24405,160.0,2005,c2,small car,manual,60,125000,gasoline,citroen,1.0,1046
21760,70.0,2005,stilo,limousine,manual,103,150000,gasoline,fiat,,1046
86715,100.0,2002,a6,station wagon,manual,155,150000,diesel,audi,1.0,1046
64960,90.0,1993,c_klasse,limousine,auto,122,150000,gasoline,mercedes_benz,0.0,1046
42510,,2016,golf,,manual,75,125000,gasoline,volkswagen,,1046
70415,70.0,1999,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1046
54705,30.0,1998,spider,convertible,,150,150000,gasoline,alfa_romeo,,1046
10785,,95,5er,limousine,auto,150,150000,liquefied petroleum gas,bmw,0.0,1046
79690,50.0,1998,,limousine,manual,170,150000,gasoline,bmw,,1046
15995,100.0,2001,lupo,small car,manual,60,150000,gasoline,volkswagen,0.0,1046
19950,,2,corsa,small car,manual,58,150000,gasoline,opel,1.0,1046
36185,90.0,1998,mondeo,limousine,manual,116,150000,gasoline,ford,0.0,1046
92725,90.0,1996,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,1046
22490,,0,micra,small car,manual,54,150000,gasoline,nissan,1.0,1046
20665,120.0,2001,2_reihe,small car,manual,60,150000,gasoline,peugeot,1.0,1046
14230,80.0,1999,colt,small car,manual,75,150000,gasoline,mitsubishi,,1046
19235,60.0,1997,a4,station wagon,manual,125,150000,gasoline,audi,0.0,1046
15835,80.0,2001,6_reihe,limousine,manual,116,150000,gasoline,mazda,0.0,1046
6005,90.0,1999,polo,station wagon,manual,60,150000,gasoline,volkswagen,0.0,1046
40585,60.0,1999,corsa,small car,manual,54,125000,gasoline,opel,0.0,1046
28965,120.0,1996,galant,limousine,manual,170,150000,gasoline,mitsubishi,1.0,1046
39795,60.0,2000,leon,limousine,manual,75,150000,gasoline,seat,0.0,1046
12430,40.0,2000,agila,bus,manual,75,150000,gasoline,opel,0.0,1046
460,40.0,2002,zafira,bus,manual,97,150000,gasoline,opel,0.0,1046
79225,60.0,2001,andere,limousine,manual,150,150000,gasoline,saab,0.0,1046
89425,80.0,1994,omega,limousine,manual,136,90000,gasoline,opel,0.0,1046
87560,,2016,golf,,manual,75,150000,gasoline,volkswagen,,1046
12695,50.0,1998,polo,small car,auto,75,125000,gasoline,volkswagen,0.0,1046
98525,50.0,2000,astra,limousine,manual,100,150000,gasoline,opel,0.0,1046
99715,90.0,2000,astra,station wagon,manual,101,150000,gasoline,opel,,1046
5760,50.0,2005,megane,limousine,manual,120,150000,diesel,renault,0.0,1046
60595,110.0,2002,carnival,bus,auto,146,150000,diesel,kia,0.0,1046
46420,60.0,1997,a4,limousine,manual,101,150000,gasoline,audi,0.0,1046
10350,,16,c_klasse,,manual,122,150000,gasoline,mercedes_benz,,1046
57790,100.0,1996,megane,limousine,manual,75,125000,gasoline,renault,0.0,1046
15925,,2016,mondeo,,manual,130,150000,,ford,0.0,1046
33430,70.0,2001,clio,small car,manual,75,125000,gasoline,renault,0.0,1046
71045,,95,golf,convertible,manual,90,150000,gasoline,volkswagen,0.0,1046
90725,80.0,2002,2_reihe,small car,manual,75,150000,gasoline,peugeot,0.0,1046
39215,30.0,2002,clio,small car,manual,75,70000,gasoline,renault,,1046
77590,80.0,1998,astra,station wagon,manual,75,150000,gasoline,opel,,1046
25110,70.0,1998,golf,small car,manual,90,150000,gasoline,volkswagen,0.0,1046
74740,,97,polo,small car,manual,50,125000,gasoline,volkswagen,0.0,1046
91395,50.0,1994,passat,station wagon,manual,0,150000,gasoline,volkswagen,,1046
8060,,2016,a3,,,90,150000,diesel,audi,,1046
20425,70.0,1996,a3,small car,auto,101,125000,gasoline,audi,0.0,1046
55500,80.0,1998,5er,limousine,manual,150,150000,gasoline,bmw,0.0,1046
52790,70.0,1998,andere,station wagon,manual,150,150000,gasoline,fiat,0.0,1046
88400,120.0,2000,octavia,station wagon,manual,110,150000,diesel,skoda,1.0,1069
71345,80.0,1987,andere,limousine,auto,160,150000,gasoline,mercedes_benz,0.0,1082
48560,100.0,1999,fortwo,small car,auto,54,125000,gasoline,smart,1.0,1082
94565,80.0,1995,andere,station wagon,auto,204,150000,gasoline,volvo,1.0,1082
94925,70.0,1996,golf,limousine,,0,125000,gasoline,volkswagen,0.0,1082
11855,110.0,1999,corsa,small car,manual,65,150000,gasoline,opel,0.0,1082
26225,100.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,1082
32340,90.0,2002,ka,small car,,0,150000,gasoline,ford,0.0,1082
8055,90.0,1999,focus,station wagon,manual,131,150000,gasoline,ford,0.0,1082
23535,60.0,1998,twingo,small car,manual,54,150000,gasoline,renault,0.0,1082
15365,50.0,2002,kangoo,station wagon,manual,0,125000,gasoline,renault,0.0,1082
10145,40.0,1994,3er,limousine,manual,102,150000,gasoline,bmw,0.0,1082
55105,70.0,1997,ka,small car,manual,60,50000,gasoline,ford,0.0,1082
79780,80.0,1999,corsa,small car,manual,65,150000,gasoline,opel,0.0,1082
3620,80.0,1995,andere,limousine,auto,211,150000,liquefied petroleum gas,jaguar,0.0,1087
32375,80.0,2001,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,1090
44505,50.0,2016,golf,,manual,90,150000,,volkswagen,1.0,1091
98650,60.0,2000,seicento,small car,manual,58,150000,gasoline,fiat,0.0,1091
85245,90.0,1998,a_klasse,small car,manual,82,150000,gasoline,mercedes_benz,0.0,1091
67125,30.0,1997,3er,limousine,manual,116,150000,gasoline,bmw,0.0,1091
80230,80.0,2001,vectra,station wagon,manual,122,150000,gasoline,opel,0.0,1091
43085,60.0,1999,a6,station wagon,auto,165,150000,gasoline,audi,,1091
42265,80.0,2002,jazz,small car,manual,83,150000,gasoline,honda,0.0,1091
68740,70.0,2000,beetle,small car,manual,102,150000,gasoline,volkswagen,0.0,1091
40695,,97,3er,station wagon,manual,118,150000,gasoline,bmw,0.0,1091
48725,80.0,2002,ka,small car,manual,60,125000,gasoline,ford,0.0,1091
3110,60.0,1985,,,,0,100000,,sonstige_autos,,1091
63290,70.0,1991,andere,coupé,manual,111,150000,gasoline,audi,0.0,1091
11270,70.0,1996,omega,limousine,manual,136,150000,gasoline,opel,,1091
68215,110.0,1997,a6,station wagon,manual,150,150000,liquefied petroleum gas,audi,0.0,1091
20575,90.0,2000,arosa,small car,manual,50,150000,gasoline,seat,,1091
63470,80.0,2003,getz,small car,manual,63,90000,gasoline,hyundai,0.0,1091
85700,70.0,1997,twingo,small car,auto,54,150000,gasoline,renault,0.0,1091
85070,50.0,1999,astra,limousine,manual,75,150000,gasoline,opel,0.0,1091
5590,130.0,1999,vectra,other,manual,115,150000,gasoline,opel,1.0,1091
23840,90.0,2000,andere,small car,manual,54,150000,gasoline,hyundai,0.0,1091
23215,80.0,2000,corsa,small car,manual,54,150000,gasoline,opel,0.0,1091
1215,80.0,2002,clio,small car,manual,58,150000,gasoline,renault,0.0,1091
46945,60.0,2001,twingo,small car,manual,58,150000,gasoline,renault,0.0,1091
3425,90.0,1998,focus,limousine,manual,101,150000,gasoline,ford,,1091
20480,40.0,1997,3er,limousine,manual,116,150000,gasoline,bmw,0.0,1091
55200,60.0,1998,megane,coupé,manual,114,150000,gasoline,renault,0.0,1091
63050,70.0,2000,3er,small car,manual,105,150000,gasoline,bmw,0.0,1091
98040,,2016,polo,,manual,75,150000,,volkswagen,0.0,1091
13865,70.0,2002,lupo,small car,manual,50,125000,gasoline,volkswagen,0.0,1091
51410,60.0,1996,a6,station wagon,manual,150,150000,gasoline,audi,0.0,1091
71385,90.0,2003,twingo,small car,manual,58,125000,gasoline,renault,0.0,1091
31750,,97,golf,limousine,manual,90,150000,diesel,volkswagen,,1092
14185,40.0,2000,a_klasse,small car,manual,90,150000,diesel,mercedes_benz,0.0,1092
11015,80.0,2003,almera,small car,manual,72,150000,,nissan,0.0,1092
6660,90.0,1991,golf,limousine,manual,75,100000,gasoline,volkswagen,1.0,1092
69915,90.0,1991,andere,other,manual,60,150000,diesel,volkswagen,,1092
70950,60.0,1997,polo,small car,manual,60,150000,,volkswagen,,1092
88770,,2016,,,manual,50,150000,,renault,0.0,1092
3970,70.0,2003,fortwo,small car,auto,61,150000,gasoline,smart,0.0,1092
39500,80.0,2000,vectra,limousine,manual,101,125000,gasoline,opel,,1092
89145,100.0,1989,andere,limousine,auto,250,150000,gasoline,audi,1.0,1092
30690,60.0,1999,c_klasse,station wagon,manual,170,150000,gasoline,mercedes_benz,1.0,1092
66450,80.0,1996,3er,coupé,manual,102,150000,gasoline,bmw,0.0,1092
17490,90.0,2001,focus,station wagon,manual,90,150000,diesel,ford,,1092
14395,130.0,2006,panda,small car,manual,69,150000,diesel,fiat,1.0,1092
130,60.0,1998,andere,station wagon,manual,73,150000,,fiat,0.0,1092
76960,50.0,1997,3er,small car,manual,100,150000,gasoline,bmw,0.0,1092
21980,40.0,1996,c_klasse,limousine,auto,122,150000,gasoline,mercedes_benz,0.0,1092
22370,150.0,2007,focus,station wagon,,109,150000,diesel,ford,1.0,1092
99615,70.0,1993,golf,limousine,manual,91,150000,gasoline,volkswagen,,1092
74010,60.0,2000,polo,small car,manual,50,150000,gasoline,volkswagen,1.0,1092
34455,50.0,2016,a3,,manual,101,150000,liquefied petroleum gas,audi,1.0,1092
21490,50.0,1993,golf,limousine,auto,90,150000,gasoline,volkswagen,,1092
49420,,98,3er,limousine,manual,0,150000,gasoline,bmw,0.0,1092
49140,90.0,2003,corsa,small car,manual,75,150000,,opel,1.0,1092
28155,100.0,2002,laguna,limousine,manual,150,150000,diesel,renault,0.0,1092
45065,100.0,1991,golf,small car,manual,280,150000,gasoline,volkswagen,0.0,1092
55690,,1,andere,bus,manual,116,150000,gasoline,citroen,0.0,1092
66745,,2016,zafira,,,101,150000,diesel,opel,,1092
15510,90.0,2000,2_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,1092
61995,90.0,1996,3er,coupé,auto,170,150000,gasoline,bmw,0.0,1092
51375,,2,fiesta,small car,manual,0,150000,gasoline,ford,0.0,1092
36800,60.0,2003,punto,small car,manual,60,150000,gasoline,fiat,0.0,1092
82820,70.0,1998,andere,limousine,manual,77,100000,diesel,land_rover,0.0,1092
60050,90.0,1993,vectra,limousine,manual,75,150000,gasoline,opel,0.0,1092
70865,70.0,1998,3_reihe,small car,manual,73,150000,gasoline,mazda,0.0,1092
67000,90.0,2002,berlingo,bus,manual,60,90000,gasoline,citroen,0.0,1092
86805,80.0,1995,golf,limousine,manual,60,150000,,volkswagen,,1092
91110,60.0,1996,bravo,limousine,manual,75,125000,gasoline,fiat,0.0,1092
19935,80.0,1999,e_klasse,station wagon,manual,0,150000,gasoline,mercedes_benz,1.0,1092
67635,110.0,1999,golf,station wagon,manual,116,150000,gasoline,volkswagen,0.0,1092
91620,80.0,1999,s_type,limousine,auto,238,150000,gasoline,jaguar,1.0,1092
90750,90.0,2002,twingo,small car,manual,75,150000,gasoline,renault,0.0,1092
20825,50.0,1998,5er,limousine,auto,245,150000,,bmw,,1092
68340,50.0,2003,scenic,other,manual,130,150000,diesel,renault,0.0,1092
95660,70.0,2002,megane,station wagon,manual,0,150000,gasoline,renault,,1092
62685,100.0,2000,golf,convertible,manual,116,150000,,volkswagen,1.0,1092
72500,50.0,2004,twingo,small car,manual,58,125000,gasoline,renault,0.0,1092
33295,70.0,1990,golf,,manual,107,150000,,volkswagen,0.0,1092
69380,20.0,1997,passat,station wagon,manual,101,150000,gasoline,volkswagen,,1092
64185,40.0,2000,s_klasse,limousine,auto,306,150000,gasoline,mercedes_benz,,1092
72445,60.0,1996,3er,limousine,manual,102,150000,gasoline,bmw,0.0,1092
85570,50.0,2003,laguna,station wagon,manual,120,150000,gasoline,renault,0.0,1092
79725,100.0,1999,scenic,bus,manual,90,150000,gasoline,renault,0.0,1092
56450,90.0,1998,2_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,1092
83580,60.0,2005,punto,small car,manual,80,125000,gasoline,fiat,0.0,1092
77870,70.0,1995,3er,small car,manual,102,150000,gasoline,bmw,0.0,1092
94480,50.0,1999,mondeo,limousine,,0,20000,gasoline,ford,0.0,1092
78745,50.0,1996,e_klasse,limousine,auto,193,150000,,mercedes_benz,0.0,1092
18635,80.0,1997,v40,station wagon,manual,115,150000,gasoline,volvo,1.0,1092
34290,140.0,2004,a_klasse,small car,manual,70,150000,diesel,mercedes_benz,1.0,1092
70620,40.0,1999,astra,convertible,manual,75,150000,gasoline,opel,0.0,1092
52560,60.0,2000,golf,convertible,manual,101,150000,,volkswagen,0.0,1092
81525,60.0,2005,ibiza,,,0,150000,,seat,,1092
73340,,0,e_klasse,station wagon,manual,143,150000,diesel,mercedes_benz,0.0,1092
14625,60.0,1999,corsa,small car,manual,60,150000,gasoline,opel,0.0,1092
46800,130.0,2002,astra,station wagon,manual,75,150000,diesel,opel,1.0,1092
10395,,2,clio,small car,manual,75,90000,gasoline,renault,0.0,1092
27535,50.0,2000,twingo,small car,manual,58,150000,gasoline,renault,0.0,1092
66215,70.0,1993,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,0.0,1092
47315,,99,corsa,small car,auto,65,125000,gasoline,opel,,1092
4555,100.0,1997,3er,station wagon,manual,116,150000,gasoline,bmw,0.0,1092
55390,,97,twingo,small car,manual,0,150000,gasoline,renault,0.0,1092
23125,90.0,1997,,station wagon,manual,180,5000,,volkswagen,,1092
36975,110.0,2004,golf,limousine,manual,0,150000,gasoline,volkswagen,1.0,1092
56230,60.0,2000,twingo,small car,manual,58,150000,gasoline,renault,0.0,1092
73880,50.0,2001,fiesta,small car,manual,75,150000,,ford,0.0,1092
14810,70.0,2000,v40,station wagon,manual,110,150000,gasoline,volvo,,1092
46405,,2016,twingo,,manual,58,150000,gasoline,renault,,1092
35780,70.0,1995,,limousine,manual,150,150000,gasoline,bmw,0.0,1092
38610,70.0,1997,colt,coupé,manual,55,125000,gasoline,mitsubishi,0.0,1092
85135,,2016,almera,,manual,75,125000,,nissan,,1092
28010,50.0,1992,andere,,manual,125,150000,gasoline,opel,0.0,1092
6730,60.0,1997,vectra,other,manual,116,150000,gasoline,opel,0.0,1092
60365,90.0,1992,andere,small car,manual,75,100000,gasoline,fiat,0.0,1092
74585,80.0,1996,escort,convertible,manual,90,150000,gasoline,ford,0.0,1092
52565,50.0,1999,5er,station wagon,manual,143,150000,diesel,bmw,0.0,1092
25770,50.0,1998,laguna,station wagon,manual,120,150000,,renault,,1092
93540,80.0,1998,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,1092
38040,60.0,1993,cordoba,limousine,manual,75,150000,gasoline,seat,0.0,1092
42325,70.0,1998,tigra,small car,manual,106,150000,gasoline,opel,0.0,1092
69945,50.0,1995,delta,limousine,manual,90,125000,gasoline,lancia,0.0,1092
3030,140.0,1999,twingo,small car,manual,58,150000,gasoline,renault,0.0,1092
73315,120.0,1998,golf,limousine,manual,101,150000,gasoline,volkswagen,0.0,1092
97955,,98,v70,station wagon,manual,140,150000,diesel,volvo,,1092
95215,60.0,1999,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,,1092
87540,40.0,1999,3er,limousine,manual,105,150000,gasoline,bmw,0.0,1092
84760,40.0,1999,3er,coupé,manual,104,150000,gasoline,bmw,,1092
12850,70.0,2004,fiesta,small car,,80,50000,gasoline,ford,0.0,1092
84060,70.0,1995,c_klasse,limousine,manual,193,150000,gasoline,mercedes_benz,0.0,1092
2090,80.0,1995,,,manual,0,150000,diesel,volkswagen,,1092
530,80.0,2002,polo,station wagon,manual,75,150000,gasoline,volkswagen,1.0,1092
58060,100.0,2000,corsa,small car,manual,58,150000,gasoline,opel,,1092
52865,100.0,1986,transporter,bus,manual,69,150000,diesel,volkswagen,1.0,1092
70490,80.0,1997,c_klasse,limousine,manual,122,90000,gasoline,mercedes_benz,,1092
80935,90.0,1996,escort,convertible,manual,90,150000,gasoline,ford,0.0,1092
61685,80.0,2005,6_reihe,limousine,manual,141,150000,gasoline,mazda,1.0,1092
56800,,99,astra,limousine,manual,75,150000,gasoline,opel,0.0,1092
39515,70.0,1999,corsa,small car,manual,54,125000,gasoline,opel,0.0,1092
14295,50.0,2002,c_klasse,limousine,,143,150000,diesel,mercedes_benz,1.0,1092
