,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
37112,60.0,2000,clio,limousine,manual,58,150000,gasoline,renault,,910
9891,,2016,golf,,manual,75,150000,,volkswagen,0.0,910
64473,30.0,1999,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,910
10029,100.0,1998,5er,limousine,auto,150,150000,gasoline,bmw,,910
71608,110.0,2001,4_reihe,station wagon,manual,115,150000,liquefied petroleum gas,peugeot,1.0,910
37798,70.0,2005,focus,coupé,manual,125,150000,gasoline,ford,,910
55038,90.0,2001,civic,limousine,manual,90,150000,gasoline,honda,1.0,910
87052,40.0,2001,twingo,small car,manual,75,150000,gasoline,renault,0.0,910
98128,110.0,1998,astra,station wagon,manual,75,150000,gasoline,opel,0.0,910
35909,,97,a4,limousine,manual,150,150000,,audi,1.0,910
60487,110.0,1994,80,limousine,manual,90,150000,gasoline,audi,0.0,910
52088,40.0,2001,almera,small car,manual,0,150000,gasoline,nissan,,910
38137,30.0,2016,golf,,manual,75,150000,,volkswagen,1.0,910
97533,90.0,1998,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,910
47807,50.0,1998,,station wagon,manual,0,150000,gasoline,honda,0.0,910
32227,90.0,1997,astra,station wagon,manual,100,150000,gasoline,opel,,910
75711,,2016,2_reihe,,manual,75,150000,gasoline,peugeot,0.0,910
57673,50.0,1992,e_klasse,limousine,manual,136,150000,gasoline,mercedes_benz,0.0,910
80098,,5,,,,0,150000,,audi,,910
42842,70.0,1996,3er,station wagon,manual,118,150000,gasoline,bmw,0.0,910
44333,,1,astra,other,manual,90,150000,gasoline,opel,,910
10132,100.0,1994,andere,coupé,,0,150000,gasoline,mercedes_benz,1.0,910
97291,,2016,,,,0,125000,,ford,,910
43028,130.0,2005,corsa,small car,manual,60,125000,gasoline,opel,1.0,910
17547,40.0,2004,getz,small car,manual,0,125000,,hyundai,,910
70539,70.0,1999,scenic,bus,manual,98,150000,diesel,renault,,910
8233,70.0,1995,mondeo,limousine,manual,112,150000,gasoline,ford,,910
11204,190.0,2000,golf,convertible,manual,90,150000,diesel,volkswagen,1.0,910
19542,110.0,1985,,,manual,0,80000,gasoline,opel,,910
9062,60.0,1991,scirocco,coupé,manual,95,150000,gasoline,volkswagen,,910
16061,,99,golf,small car,manual,75,150000,gasoline,volkswagen,,910
17264,110.0,1999,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,910
11221,,1,omega,limousine,auto,180,150000,,opel,1.0,910
26878,20.0,2016,golf,,manual,0,150000,gasoline,volkswagen,0.0,910
57777,110.0,1999,andere,small car,manual,86,125000,gasoline,suzuki,0.0,910
48957,10.0,2016,3er,,manual,140,150000,gasoline,bmw,0.0,910
47548,,2016,zafira,,auto,150,150000,liquefied petroleum gas,opel,,910
39057,140.0,1999,3er,limousine,manual,105,150000,gasoline,bmw,1.0,910
47393,70.0,1997,twingo,small car,manual,0,150000,gasoline,renault,0.0,910
82264,100.0,2000,legacy,station wagon,manual,125,150000,gasoline,subaru,0.0,910
45951,140.0,1993,100,station wagon,manual,150,150000,gasoline,audi,1.0,910
76207,90.0,2015,a4,,,150,150000,diesel,audi,,910
74894,60.0,2003,stilo,small car,manual,116,150000,diesel,fiat,0.0,910
64611,70.0,1999,micra,small car,manual,60,150000,gasoline,nissan,0.0,910
43368,60.0,1988,andere,small car,manual,54,90000,gasoline,citroen,0.0,910
68211,130.0,1998,vectra,limousine,manual,101,125000,gasoline,opel,0.0,910
20236,80.0,1999,4_reihe,limousine,manual,110,150000,gasoline,peugeot,,910
48636,140.0,1999,a3,small car,manual,125,150000,gasoline,audi,1.0,910
92952,170.0,2001,fortwo,small car,,54,150000,gasoline,smart,1.0,910
11648,60.0,2000,e_klasse,,auto,136,125000,gasoline,mercedes_benz,0.0,910
97913,70.0,2000,vectra,limousine,manual,116,150000,gasoline,opel,0.0,910
50098,,84,kaefer,small car,manual,34,5000,gasoline,volkswagen,,910
66379,110.0,2004,matiz,small car,manual,0,150000,gasoline,daewoo,,910
4468,70.0,2001,,small car,manual,58,150000,gasoline,opel,0.0,910
54712,50.0,2000,a6,station wagon,manual,150,150000,diesel,audi,1.0,910
76241,130.0,1999,,coupé,auto,0,150000,gasoline,volkswagen,,910
39429,80.0,1998,polo,small car,manual,82,150000,gasoline,volkswagen,0.0,910
58749,130.0,1998,5er,limousine,auto,245,150000,gasoline,bmw,1.0,910
40026,100.0,1999,impreza,limousine,manual,95,150000,gasoline,subaru,0.0,910
74463,70.0,1994,antara,small car,manual,0,70000,gasoline,opel,0.0,910
70868,110.0,1993,transporter,bus,manual,0,150000,diesel,volkswagen,,910
49948,70.0,2000,,,,0,150000,,sonstige_autos,,910
15659,60.0,1997,alhambra,bus,manual,115,150000,gasoline,seat,,910
33529,80.0,1995,fiesta,small car,manual,50,100000,gasoline,ford,0.0,910
91933,50.0,1997,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,910
53807,60.0,2002,corsa,small car,manual,54,150000,gasoline,opel,,910
55709,50.0,1996,astra,station wagon,manual,75,125000,gasoline,opel,0.0,910
13203,60.0,1993,golf,small car,manual,75,150000,,volkswagen,0.0,910
17463,50.0,2016,corsa,,manual,54,70000,,opel,1.0,910
85022,80.0,2001,corsa,small car,manual,58,150000,gasoline,opel,0.0,910
80663,40.0,1999,mx_reihe,convertible,,0,150000,,mazda,,910
32362,70.0,1990,polo,coupé,manual,45,100000,gasoline,volkswagen,,910
51163,70.0,1999,,small car,manual,0,150000,gasoline,fiat,0.0,910
43104,60.0,2002,mondeo,station wagon,,145,150000,gasoline,ford,,910
988,70.0,1999,astra,station wagon,manual,82,150000,diesel,opel,0.0,910
14976,100.0,1988,andere,,manual,129,150000,gasoline,nissan,0.0,910
95163,50.0,1999,c_klasse,station wagon,manual,0,150000,,mercedes_benz,,910
10323,50.0,1996,golf,convertible,manual,75,150000,gasoline,volkswagen,0.0,910
64663,70.0,2004,focus,station wagon,manual,100,150000,diesel,ford,,910
4441,50.0,1999,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,910
9669,80.0,2002,fiesta,small car,manual,80,150000,gasoline,ford,1.0,910
12449,,99,c_klasse,station wagon,auto,122,150000,gasoline,mercedes_benz,0.0,910
69437,50.0,2000,berlingo,bus,manual,75,150000,gasoline,citroen,0.0,910
72721,70.0,2002,twingo,small car,manual,58,150000,,renault,,910
67028,,3,twingo,small car,manual,58,90000,gasoline,renault,0.0,910
36819,60.0,2003,fortwo,small car,manual,0,125000,gasoline,smart,0.0,910
47133,50.0,1998,vectra,limousine,manual,194,150000,gasoline,opel,0.0,910
16908,,2016,a4,,manual,125,30000,,audi,0.0,910
33549,80.0,1998,astra,station wagon,manual,0,150000,gasoline,opel,0.0,910
69947,60.0,1999,megane,convertible,manual,107,150000,gasoline,renault,0.0,910
91147,70.0,2003,scenic,station wagon,manual,95,150000,gasoline,renault,0.0,910
56488,60.0,2001,freelander,,auto,177,150000,gasoline,land_rover,0.0,910
56986,130.0,2004,vectra,station wagon,auto,177,150000,,opel,1.0,910
58424,80.0,2002,arosa,small car,manual,50,150000,gasoline,seat,,910
65598,70.0,1991,andere,other,manual,156,125000,gasoline,toyota,,910
43544,70.0,1995,passat,station wagon,manual,75,150000,gasoline,volkswagen,0.0,910
67569,,2016,5er,,auto,170,150000,,bmw,,910
97248,60.0,2000,clio,small car,manual,58,150000,gasoline,renault,0.0,910
60871,70.0,2000,a_klasse,,,0,150000,,mercedes_benz,,910
47474,40.0,1996,andere,convertible,manual,131,150000,gasoline,fiat,,910
56296,70.0,1997,e_klasse,station wagon,auto,0,150000,gasoline,mercedes_benz,,910
52234,60.0,1997,toledo,limousine,manual,101,150000,gasoline,seat,0.0,910
98264,,95,transporter,bus,manual,68,150000,diesel,volkswagen,0.0,910
85446,70.0,2002,carisma,limousine,manual,0,150000,,mitsubishi,0.0,910
85971,50.0,2000,,,,0,5000,,sonstige_autos,,910
18098,60.0,1997,astra,convertible,auto,75,150000,gasoline,opel,0.0,910
21016,,2016,,,auto,102,150000,gasoline,mercedes_benz,,910
20014,80.0,2002,focus,station wagon,manual,75,150000,diesel,ford,0.0,910
83806,90.0,1996,polo,small car,manual,0,150000,gasoline,volkswagen,,910
14399,60.0,2000,kangoo,other,manual,55,150000,diesel,renault,0.0,910
53182,50.0,2005,punto,limousine,manual,60,150000,gasoline,fiat,1.0,910
7471,40.0,1998,v40,station wagon,manual,85,150000,gasoline,volvo,,910
75787,90.0,1998,e_klasse,limousine,auto,95,150000,diesel,mercedes_benz,1.0,910
44081,30.0,2000,andere,station wagon,manual,97,150000,gasoline,suzuki,0.0,910
80212,80.0,1994,3er,coupé,manual,102,150000,gasoline,bmw,0.0,910
64928,60.0,1995,a4,,manual,0,150000,gasoline,audi,,910
26767,100.0,2000,astra,coupé,manual,115,150000,gasoline,opel,1.0,910
60211,,2016,agila,,manual,58,90000,gasoline,opel,0.0,910
13547,180.0,1999,a6,station wagon,manual,150,150000,diesel,audi,1.0,910
15899,,0,,,manual,54,90000,gasoline,opel,0.0,910
65392,30.0,2016,,,manual,101,150000,diesel,opel,1.0,910
2227,60.0,2000,clio,small car,manual,75,150000,gasoline,renault,0.0,910
6379,150.0,2003,mondeo,limousine,auto,140,150000,,ford,1.0,910
45081,,2016,clio,,manual,0,150000,gasoline,renault,,910
97237,,2016,carnival,,auto,144,150000,diesel,kia,,910
81821,130.0,1999,andere,,manual,156,150000,gasoline,subaru,1.0,910
91224,80.0,2000,astra,limousine,manual,84,150000,gasoline,opel,,910
93049,90.0,2002,corsa,small car,manual,58,150000,gasoline,opel,0.0,910
15452,60.0,2003,7er,,auto,218,40000,,bmw,,910
59512,60.0,1997,,coupé,manual,102,5000,,bmw,0.0,910
68986,120.0,1999,cordoba,station wagon,manual,75,150000,gasoline,seat,0.0,910
30877,130.0,2001,vectra,limousine,manual,101,150000,gasoline,opel,1.0,910
91568,50.0,1995,andere,convertible,manual,125,150000,,honda,0.0,910
22131,60.0,2003,punto,small car,manual,60,150000,gasoline,fiat,0.0,910
99392,100.0,1992,calibra,coupé,manual,116,150000,gasoline,opel,0.0,910
7828,140.0,2003,fortwo,small car,auto,61,90000,gasoline,smart,1.0,910
76087,110.0,1999,vectra,station wagon,auto,150,150000,liquefied petroleum gas,opel,0.0,910
96222,50.0,1994,andere,other,manual,90,150000,gasoline,nissan,0.0,910
19002,50.0,1997,,coupé,manual,0,150000,gasoline,volkswagen,,910
19209,60.0,2002,almera,small car,manual,114,150000,diesel,nissan,,910
15591,50.0,1993,andere,limousine,manual,115,150000,gasoline,volkswagen,,910
16434,50.0,2000,polo,small car,,0,150000,,volkswagen,,910
82992,120.0,1980,,,,0,150000,,sonstige_autos,,910
9388,90.0,1996,a6,station wagon,manual,2598,150000,,audi,,910
72308,70.0,2005,a6,,,0,150000,,audi,,910
50399,100.0,1996,vectra,limousine,manual,82,150000,diesel,opel,0.0,910
63516,100.0,2003,laguna,limousine,manual,120,150000,gasoline,renault,1.0,910
5469,,0,voyager,,auto,0,150000,,chrysler,,910
75669,70.0,1999,bora,station wagon,manual,116,150000,gasoline,volkswagen,0.0,910
29302,60.0,1997,a4,station wagon,manual,150,150000,gasoline,audi,0.0,910
6412,100.0,2001,corsa,small car,manual,75,150000,gasoline,opel,,910
36054,50.0,2001,twingo,small car,manual,75,150000,gasoline,renault,,910
39499,,90,5er,limousine,manual,211,150000,gasoline,bmw,0.0,910
79198,80.0,1996,corsa,small car,manual,45,150000,gasoline,opel,0.0,910
2318,40.0,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,910
14502,70.0,1999,omega,station wagon,manual,136,150000,gasoline,opel,1.0,910
14286,,2016,3_reihe,,manual,114,150000,gasoline,mazda,0.0,910
84369,40.0,2016,zafira,,manual,116,150000,gasoline,opel,1.0,910
67659,40.0,1996,3er,limousine,manual,170,150000,gasoline,bmw,0.0,910
25277,70.0,1999,,station wagon,,101,150000,gasoline,opel,,910
39907,70.0,2001,scenic,bus,manual,107,150000,gasoline,renault,1.0,910
62662,90.0,2003,polo,small car,manual,0,90000,gasoline,volkswagen,0.0,910
12524,40.0,2001,,small car,manual,109,150000,,peugeot,1.0,910
61281,10.0,2016,focus,,manual,75,150000,,ford,,910
5701,80.0,2000,3er,limousine,manual,170,150000,gasoline,bmw,0.0,910
16789,90.0,1990,e_klasse,limousine,manual,108,150000,gasoline,mercedes_benz,0.0,910
9474,,2,zafira,bus,manual,107,150000,diesel,opel,,910
29742,60.0,2000,,,manual,90,150000,gasoline,peugeot,,910
7718,100.0,1995,a4,limousine,manual,101,150000,gasoline,audi,0.0,910
55941,100.0,2006,6_reihe,station wagon,manual,136,150000,,mazda,1.0,910
40789,60.0,2001,fortwo,small car,auto,41,125000,diesel,smart,0.0,910
6918,60.0,2001,andere,bus,manual,136,150000,gasoline,fiat,0.0,910
62889,70.0,1999,astra,limousine,manual,75,125000,gasoline,opel,0.0,910
64588,130.0,2007,transit,bus,manual,75,150000,diesel,ford,1.0,910
70152,,3,andere,small car,manual,60,150000,gasoline,peugeot,0.0,910
90112,,2016,ibiza,,manual,60,150000,gasoline,seat,0.0,910
37584,120.0,2002,v_klasse,bus,auto,122,150000,diesel,mercedes_benz,1.0,910
39818,180.0,2003,micra,small car,manual,0,150000,,nissan,1.0,910
80463,80.0,2000,carisma,limousine,manual,122,150000,gasoline,mitsubishi,0.0,910
87258,50.0,1997,a3,limousine,manual,101,150000,gasoline,audi,0.0,910
38167,70.0,1998,focus,small car,manual,0,125000,,ford,0.0,910
63868,80.0,1998,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,910
97182,70.0,2002,mondeo,station wagon,manual,145,150000,gasoline,ford,,910
35694,70.0,1995,golf,,,0,150000,,volkswagen,,910
73124,120.0,2002,andere,,manual,0,150000,diesel,hyundai,1.0,910
77713,,90,3er,coupé,manual,113,150000,gasoline,bmw,0.0,910
51948,,2016,astra,,,101,150000,gasoline,opel,,910
18574,,99,clio,small car,manual,58,60000,gasoline,renault,0.0,910
25113,40.0,2004,andere,bus,manual,100,150000,gasoline,mazda,0.0,910
86358,70.0,1999,forester,,manual,125,150000,gasoline,subaru,0.0,910
99363,80.0,1999,a_klasse,limousine,manual,102,70000,gasoline,mercedes_benz,0.0,910
22236,60.0,1995,80,station wagon,manual,101,150000,gasoline,audi,0.0,910
71736,90.0,1999,corsa,small car,manual,65,150000,gasoline,opel,0.0,910
99099,60.0,1997,mondeo,limousine,manual,115,70000,gasoline,ford,1.0,910
9348,,94,golf,convertible,manual,116,150000,gasoline,volkswagen,1.0,910
26408,70.0,1996,astra,small car,manual,60,150000,gasoline,opel,0.0,910
50137,50.0,1995,c_klasse,limousine,auto,136,150000,gasoline,mercedes_benz,0.0,910
58734,70.0,1997,andere,limousine,manual,113,125000,gasoline,fiat,0.0,910
73027,10.0,2016,ibiza,,manual,64,150000,,seat,0.0,910
57588,50.0,1996,golf,small car,manual,101,150000,gasoline,volkswagen,,910
62567,90.0,2001,ka,small car,manual,60,150000,gasoline,ford,0.0,910
13648,40.0,1998,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,910
73117,90.0,2004,andere,small car,manual,75,125000,gasoline,peugeot,1.0,910
20924,80.0,2000,,,auto,0,5000,gasoline,rover,0.0,910
21367,60.0,2000,carisma,limousine,manual,122,150000,gasoline,mitsubishi,0.0,910
78124,,2016,andere,,manual,75,150000,,mazda,0.0,910
42093,130.0,1997,,station wagon,auto,193,150000,gasoline,bmw,1.0,910
45849,80.0,1994,3er,limousine,manual,115,125000,diesel,bmw,1.0,910
65682,50.0,1994,mondeo,station wagon,manual,90,150000,gasoline,ford,0.0,910
69369,70.0,1999,focus,small car,manual,80,150000,,ford,0.0,910
19412,40.0,1997,golf,station wagon,manual,101,150000,gasoline,volkswagen,0.0,910
46333,,2016,,,manual,116,150000,,sonstige_autos,0.0,910
95288,,2016,andere,,,90,150000,diesel,volkswagen,,910
76481,110.0,2002,scenic,small car,manual,102,150000,diesel,renault,1.0,910
61923,60.0,1999,,small car,auto,0,150000,gasoline,smart,,910
57176,110.0,1999,clio,small car,manual,60,150000,gasoline,renault,1.0,910
45997,10.0,2016,golf,,manual,54,150000,gasoline,volkswagen,,910
7667,60.0,1998,2_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,910
41277,50.0,1998,passat,station wagon,manual,0,150000,gasoline,volkswagen,0.0,910
28508,100.0,2008,fox,small car,manual,69,150000,diesel,volkswagen,1.0,910
59903,,2016,golf,,,0,150000,gasoline,volkswagen,,910
29409,80.0,2001,clk,coupé,auto,218,150000,gasoline,mercedes_benz,0.0,910
31818,80.0,1995,andere,limousine,auto,211,150000,gasoline,jaguar,0.0,910
48659,110.0,2001,,small car,manual,60,150000,,peugeot,0.0,910
29702,50.0,2001,fortwo,coupé,auto,45,60000,gasoline,smart,,910
77443,70.0,2001,,small car,manual,60,150000,,peugeot,0.0,910
62723,80.0,1998,andere,coupé,manual,125,150000,gasoline,ford,0.0,910
31151,10.0,2016,e_klasse,,,204,150000,gasoline,mercedes_benz,,910
23468,50.0,1999,seicento,small car,manual,54,150000,gasoline,fiat,0.0,910
234,90.0,2001,punto,small car,manual,0,150000,diesel,fiat,,910
22122,50.0,2000,,,,0,5000,,opel,,910
66099,90.0,2003,clio,small car,manual,58,150000,gasoline,renault,0.0,910
44394,70.0,2004,c5,station wagon,manual,133,150000,diesel,citroen,0.0,910
28953,120.0,1998,espace,bus,manual,115,150000,gasoline,renault,,910
20888,70.0,2003,3er,limousine,manual,116,150000,gasoline,bmw,0.0,910
36909,110.0,2001,primera,limousine,manual,114,150000,gasoline,nissan,0.0,910
45714,,2,omega,station wagon,manual,120,150000,diesel,opel,0.0,910
16687,40.0,1997,andere,station wagon,manual,113,150000,gasoline,mazda,0.0,910
89874,,4,zafira,bus,manual,101,150000,gasoline,opel,1.0,910
12881,140.0,1997,5er,limousine,manual,170,150000,gasoline,bmw,1.0,910
74444,150.0,2006,twingo,small car,manual,75,100000,gasoline,renault,1.0,910
50026,,98,polo,small car,manual,50,125000,gasoline,volkswagen,0.0,910
65317,30.0,2016,,,manual,0,150000,gasoline,peugeot,1.0,910
68702,60.0,2003,polo,small car,manual,75,150000,gasoline,volkswagen,,910
19383,40.0,2003,ibiza,small car,manual,75,150000,gasoline,seat,0.0,910
18384,,96,astra,small car,manual,70,150000,gasoline,opel,0.0,910
98063,80.0,2003,clio,small car,manual,58,150000,gasoline,renault,0.0,910
84311,130.0,2002,astra,convertible,manual,147,150000,gasoline,opel,1.0,910
13114,110.0,1995,golf,limousine,manual,90,150000,diesel,volkswagen,1.0,910
17953,110.0,2005,fiesta,small car,manual,90,150000,diesel,ford,,910
11726,90.0,2000,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,910
27249,80.0,1996,corsa,small car,manual,45,150000,gasoline,opel,0.0,910
79492,90.0,1993,civic,convertible,manual,125,150000,,honda,1.0,910
53901,50.0,1996,corsa,small car,manual,45,150000,liquefied petroleum gas,opel,,910
98944,70.0,1999,clio,small car,manual,75,150000,gasoline,renault,,910
26413,90.0,1997,5er,station wagon,manual,150,150000,gasoline,bmw,0.0,910
45036,70.0,1999,a4,station wagon,manual,150,150000,diesel,audi,0.0,910
47296,60.0,2016,,,manual,62,150000,diesel,skoda,1.0,910
77633,90.0,2001,punto,small car,manual,60,150000,gasoline,fiat,0.0,910
47939,,2016,accord,,manual,0,5000,gasoline,honda,,910
43358,,2016,golf,,manual,101,150000,gasoline,volkswagen,,910
21844,140.0,2001,corsa,small car,manual,75,150000,gasoline,opel,1.0,910
12102,80.0,1996,vectra,limousine,manual,136,125000,gasoline,opel,0.0,910
55838,90.0,1996,3er,station wagon,manual,116,150000,gasoline,bmw,,910
74824,60.0,2005,andere,limousine,manual,95,150000,gasoline,citroen,0.0,910
954,100.0,2002,,limousine,,115,150000,gasoline,nissan,1.0,910
597,,2016,a3,,manual,0,150000,,audi,,910
63797,60.0,1997,colt,small car,auto,75,20000,,mitsubishi,0.0,910
82109,70.0,1999,micra,small car,manual,54,150000,gasoline,nissan,,910
90469,,1,mondeo,limousine,manual,145,150000,gasoline,ford,1.0,910
72962,80.0,1996,5er,limousine,,150,150000,gasoline,bmw,,910
13534,60.0,2001,astra,coupé,,144,150000,liquefied petroleum gas,opel,0.0,910
23839,90.0,2000,ka,small car,manual,60,80000,gasoline,ford,,910
28009,90.0,1999,polo,small car,manual,60,150000,gasoline,volkswagen,,910
12192,,16,corsa,,manual,54,150000,,opel,0.0,910
88813,40.0,1995,polo,small car,manual,60,150000,,volkswagen,0.0,910
72757,70.0,2004,megane,small car,manual,115,150000,gasoline,renault,0.0,910
72479,70.0,2000,golf,,manual,90,150000,diesel,volkswagen,,910
38042,90.0,2004,stilo,limousine,manual,103,150000,gasoline,fiat,0.0,910
61623,60.0,2000,sharan,bus,auto,110,150000,diesel,volkswagen,0.0,910
58527,10.0,2016,corsa,,manual,54,150000,gasoline,opel,0.0,910
23476,100.0,2002,c5,station wagon,manual,107,150000,diesel,citroen,0.0,910
48796,60.0,1999,megane,limousine,manual,107,150000,gasoline,renault,1.0,910
15939,80.0,1993,80,limousine,manual,70,150000,gasoline,audi,0.0,910
89247,100.0,1995,3_reihe,small car,manual,90,150000,gasoline,peugeot,0.0,910
72586,60.0,2001,4_reihe,station wagon,manual,158,150000,gasoline,peugeot,0.0,910
76569,40.0,1997,v70,station wagon,auto,193,150000,liquefied petroleum gas,volvo,0.0,910
16351,,97,golf,small car,manual,0,150000,gasoline,volkswagen,0.0,910
72691,90.0,1996,omega,station wagon,auto,170,150000,gasoline,opel,,910
10962,70.0,2002,twingo,small car,manual,58,150000,gasoline,renault,0.0,910
